0: [1.8998501300811768, 2.4878149032592773, 1.8875350952148438, 2.309868097305298, 2.49981689453125, 2.4919421672821045, 2.387765884399414, 2.785827875137329, 1.7897610664367676, 2.0764360427856445, 3.361090898513794, 4.304021120071411, 5.856078863143921, 5.350035190582275, 5.222214937210083, 5.152545928955078, 5.236032962799072, 4.33589506149292, 4.960417032241821, 4.275420904159546]
0.1: [1.4473958015441895, 2.5682008266448975, 1.9319698810577393, 2.323385715484619, 1.819596767425537, 2.9697699546813965, 2.028049945831299, 2.144421100616455, 1.615302324295044, 2.2904512882232666, 3.2245659828186035, 3.4353387355804443, 5.172506809234619, 4.708038091659546, 4.790848970413208, 5.188823938369751, 4.717005014419556, 4.595353841781616, 4.694307088851929, 4.789363861083984]
0.2: [1.3946540355682373, 2.5139989852905273, 2.4396002292633057, 2.6379268169403076, 2.109797954559326, 3.000014066696167, 1.9657189846038818, 2.326140880584717, 1.5995948314666748, 2.268076181411743, 3.6730780601501465, 3.396298885345459, 4.697672128677368, 4.627645015716553, 4.652381896972656, 5.691755056381226, 4.035931825637817, 5.875128984451294, 4.888792991638184, 4.85617995262146]
0.3: [1.5837459564208984, 2.2147810459136963, 2.18428635597229, 2.5321500301361084, 1.78031587600708, 2.8859448432922363, 2.179033041000366, 1.9787280559539795, 1.592440128326416, 2.4324350357055664, 3.4725687503814697, 4.445672988891602, 4.745427131652832, 5.103037118911743, 4.817068099975586, 5.478572130203247, 4.122003078460693, 5.342894077301025, 4.941679239273071, 4.30138087272644]
0.4: [1.5423448085784912, 2.467045783996582, 2.4475128650665283, 2.381632089614868, 2.0598020553588867, 2.783149003982544, 2.104631185531616, 2.2140138149261475, 1.5868489742279053, 2.4896960258483887, 4.208786964416504, 4.1068971157073975, 4.687992095947266, 5.194654226303101, 4.485038757324219, 5.7374677658081055, 4.710186958312988, 4.8571388721466064, 5.203910827636719, 4.796129941940308]
0.5: [1.5444159507751465, 2.505927085876465, 2.3728272914886475, 2.289232015609741, 2.2564690113067627, 2.6602230072021484, 2.042935848236084, 2.199432849884033, 1.8295831680297852, 2.4539430141448975, 3.756016969680786, 4.3086278438568115, 4.6070661544799805, 4.80069899559021, 4.205513000488281, 5.400680065155029, 4.215821981430054, 4.652582883834839, 5.554168939590454, 4.319744110107422]
1: [1.7245278358459473, 2.4486730098724365, 2.285820245742798, 2.5647122859954834, 3.1064000129699707, 2.750012159347534, 2.093755006790161, 2.123663902282715, 1.6917319297790527, 2.6100521087646484, 3.8232357501983643, 4.583914041519165, 5.32519006729126, 4.597912073135376, 4.620571851730347, 5.559599161148071, 4.948745012283325, 5.165189981460571, 4.879461050033569, 4.555483818054199]
1.5: [1.626061201095581, 2.457329034805298, 2.536327362060547, 2.6836490631103516, 2.211292028427124, 2.8781180381774902, 2.087347984313965, 2.1431148052215576, 1.9190399646759033, 2.6489641666412354, 4.232326984405518, 5.539207935333252, 5.373162031173706, 4.696409702301025, 4.5089271068573, 4.507081985473633, 4.919544696807861, 5.334373235702515, 4.999112844467163, 4.669016122817993]
2: [1.5345821380615234, 2.391247034072876, 2.41398024559021, 2.356703996658325, 2.149282932281494, 2.948312997817993, 2.159062147140503, 2.1628408432006836, 1.6958060264587402, 2.7783701419830322, 3.929097890853882, 4.452808856964111, 4.825553894042969, 4.511340141296387, 4.436753034591675, 5.629807710647583, 4.965620040893555, 5.281816244125366, 4.9853150844573975, 4.131129026412964]
3: [1.7511119842529297, 2.547903060913086, 2.258031129837036, 2.2914419174194336, 2.137969970703125, 2.9987950325012207, 2.4542839527130127, 1.989988088607788, 1.8373818397521973, 2.752131700515747, 4.212691307067871, 4.50203800201416, 4.958306074142456, 4.714161157608032, 4.379914045333862, 5.437845945358276, 5.154124021530151, 5.090226888656616, 5.071527004241943, 4.681835889816284]
