0: [47.0, 44.0, 44.0, 48.0, 44.0, 45.0, 44.0, 46.0, 43.0, 46.0]
0.1: [50.300000000000004, 48.90000000000002, 48.6, 52.00000000000001, 47.80000000000001, 49.00000000000001, 47.70000000000001, 49.90000000000001, 46.60000000000001, 50.60000000000001]
0.2: [52.60000000000001, 51.60000000000001, 53.00000000000001, 55.80000000000001, 49.600000000000016, 51.8, 50.80000000000001, 52.600000000000016, 49.000000000000014, 56.0]
0.3: [54.199999999999996, 55.39999999999999, 54.99999999999999, 58.99999999999999, 51.399999999999984, 54.19999999999999, 53.49999999999999, 54.199999999999996, 50.99999999999999, 60.7]
0.4: [55.599999999999994, 57.199999999999996, 57.0, 61.599999999999994, 53.19999999999999, 55.6, 55.59999999999999, 54.599999999999994, 52.8, 65.2]
0.5: [57.0, 59.5, 60.0, 63.0, 55.00000000000001, 57.0, 58.0, 55.0, 54.5, 69.5]
1: [59.0, 68.0, 68.0, 70.0, 62.0, 64.0, 66.0, 57.0, 62.0, 81.0]
1.5: [61.0, 72.5, 76.0, 77.0, 66.0, 69.5, 68.0, 59.0, 66.0, 88.5]
2: [62.999999999999964, 77.0, 79.0, 80.0, 70.0, 72.0, 71.0, 61.00000000000001, 67.0, 95.0]
3: [67.0, 81.0, 83.0, 85.0, 73.0, 74.0, 75.0, 65.0, 69.0, 96.0]
