0: [180.00156497955322, 180.00162506103516, 180.00253987312317, 180.00332498550415, 180.001482963562, 180.00276803970337, 29.960464000701904, 4.579266786575317, 180.00204586982727, 180.00127911567688, 180.00687098503113, 180.0028178691864, 180.00300407409668, 180.00447511672974, 180.00091695785522, 180.00285005569458, 180.00505089759827, 180.00160002708435, 180.00388312339783, 180.00212216377258]
0.1: [180.00188302993774, 180.0012969970703, 180.00303411483765, 180.00323915481567, 180.0021071434021, 180.00433611869812, 180.00190901756287, 180.0024721622467, 180.00111389160156, 180.00243496894836, 180.0019290447235, 180.0071620941162, 180.0014100074768, 180.0013029575348, 180.0043761730194, 180.00210905075073, 180.00279188156128, 180.00441813468933, 180.0018219947815, 180.0070309638977]
0.2: [180.0033860206604, 180.00743103027344, 180.0055239200592, 180.00256299972534, 180.00362277030945, 180.0015308856964, 180.00223302841187, 180.00423288345337, 180.0053038597107, 180.0060911178589, 180.00309205055237, 180.00382089614868, 180.00290393829346, 180.00421905517578, 180.0037338733673, 180.0045211315155, 180.00529599189758, 180.00471305847168, 180.00657200813293, 180.0131459236145]
0.3: [180.00428080558777, 180.00459504127502, 180.00547409057617, 180.0063660144806, 180.0045850276947, 180.0041048526764, 180.002427816391, 180.0038559436798, 180.00332307815552, 180.00228309631348, 180.00602102279663, 180.00449204444885, 180.00910687446594, 180.00395512580872, 180.0074429512024, 180.0039279460907, 180.01109099388123, 180.00619292259216, 180.00653100013733, 180.00864505767822]
0.4: [180.0058970451355, 180.00448393821716, 180.00359296798706, 180.00352096557617, 180.0021369457245, 180.00641703605652, 180.00650787353516, 180.00508308410645, 180.001562833786, 180.00439620018005, 180.00324821472168, 180.0051200389862, 180.00643587112427, 180.00418400764465, 180.00588488578796, 180.00495100021362, 180.00532603263855, 180.00438690185547, 180.0014259815216, 180.00541281700134]
0.5: [180.0018391609192, 180.0032298564911, 180.00217008590698, 180.00196886062622, 180.00575399398804, 180.00367307662964, 180.002995967865, 180.00181889533997, 180.00476598739624, 180.00889611244202, 180.00680804252625, 180.0056049823761, 180.00513696670532, 180.00557494163513, 180.0041799545288, 180.00453090667725, 180.00103116035461, 180.00177907943726, 180.00460600852966, 180.0127191543579]
1: [180.00310707092285, 180.00433206558228, 180.00452589988708, 180.00414204597473, 180.00548791885376, 180.00213098526, 180.0048429965973, 180.01274585723877, 180.00369596481323, 180.00901198387146, 180.0060589313507, 180.00719690322876, 180.00572109222412, 180.00759887695312, 180.0064558982849, 180.00391507148743, 180.0062530040741, 180.00506281852722, 180.00459504127502, 180.0041949748993]
1.5: [180.00240516662598, 180.00444412231445, 180.0122377872467, 180.00720191001892, 180.0026400089264, 180.00510787963867, 180.00841689109802, 180.00787496566772, 180.0052330493927, 180.00224900245667, 180.0033450126648, 180.0026171207428, 180.00671100616455, 180.00271320343018, 180.00676202774048, 180.01033210754395, 180.00672221183777, 180.00395107269287, 180.00400495529175, 180.00702285766602]
2: [180.0069899559021, 180.00285506248474, 180.00718903541565, 180.00186896324158, 180.00193190574646, 180.0123770236969, 180.00852990150452, 180.00105595588684, 180.00895595550537, 180.00481700897217, 180.00517201423645, 180.00319504737854, 180.0043511390686, 180.0106499195099, 180.0038878917694, 180.0068302154541, 180.00764799118042, 180.00305914878845, 180.00206804275513, 180.00657486915588]
3: [180.004310131073, 180.00297093391418, 180.0112009048462, 180.00573205947876, 180.00342106819153, 180.00739407539368, 180.00575518608093, 179.32509016990662, 180.00326585769653, 143.84070491790771, 180.00532293319702, 180.00494599342346, 180.00588703155518, 180.009202003479, 180.00421595573425, 180.0061650276184, 180.0061058998108, 180.00173592567444, 180.00305104255676, 180.00414299964905]
