0: [51, 57, 57, 55, 58, 57, 49, 52, 56, 53, 61, 59, 58, 57, 61, 63, 58, 59, 62, 58]
0.1: [56.2, 65.30000000000001, 62.20000000000001, 60.1, 63.3, 64.2, 58.099999999999994, 58.7, 60.90000000000001, 58.4, 68.1, 64.9, 65.8, 66.09999999999998, 71.50000000000001, 71.0, 66.1, 68.6, 70.79999999999997, 67.09999999999998]
0.2: [59.4, 71.6, 65.4, 65.0, 68.80000000000001, 67.19999999999999, 64.4, 62.40000000000001, 69.00000000000001, 65.0, 74.80000000000001, 74.00000000000001, 72.6, 74.60000000000001, 81.00000000000001, 72.60000000000002, 74.2, 75.2, 76.2, 73.60000000000001]
0.3: [62.6, 75.60000000000001, 68.6, 69.1, 73.19999999999999, 70.80000000000001, 63.199999999999996, 61.999999999999986, 73.49999999999999, 67.5, 87.69999999999999, 75.79999999999998, 79.4, 82.4, 87.8, 76.39999999999998, 82.3, 81.8, 80.8, 74.19999999999999]
0.4: [65.80000000000001, 78.6, 71.80000000000001, 71.6, 77.59999999999998, 71.2, 65.59999999999998, 64.0, 78.00000000000001, 70.00000000000001, 95.6, 81.39999999999999, 86.2, 89.00000000000001, 93.39999999999999, 84.60000000000004, 83.19999999999999, 87.39999999999999, 85.80000000000001, 78.6]
0.5: [69.0, 81.5, 75.0, 74.5, 82.0, 79.0, 68.0, 77.0, 79.5, 72.5, 103.5, 87.0, 83.0, 94.5, 99.0, 88.5, 87.5, 92.5, 90.5, 83.0]
1: [85, 93, 87, 87, 94, 92, 77, 94, 98, 85, 111, 115, 112, 109, 121, 107, 111, 109, 114, 105]
1.5: [101.0, 124.0, 98.5, 98.5, 109.5, 105.0, 85.0, 111.0, 116.5, 108.5, 148.5, 143.0, 122.0, 148.0, 144.0, 126.0, 134.0, 129.5, 137.5, 123.0]
2: [92, 144, 114, 109, 125, 117, 93, 128, 135, 126, 172, 171, 138, 172, 167, 145, 157, 150, 161, 140]
3: [130, 184, 146, 130, 156, 143, 109, 162, 172, 161, 170, 227, 219, 220, 213, 183, 203, 176, 207, 159]
