0: [82, 83, 82, 83, 83, 81, 77, 78, 80, 83]
0.1: [91.59999999999998, 94.09999999999997, 93.99999999999999, 93.69999999999996, 94.60000000000001, 95.0, 88.09999999999997, 91.89999999999996, 89.69999999999996, 98.59999999999998]
0.2: [98.0, 103.00000000000001, 105.2, 105.60000000000001, 102.19999999999999, 100.19999999999999, 96.80000000000001, 95.20000000000002, 97.0, 102.80000000000001]
0.3: [110.6, 115.29999999999997, 113.8, 111.69999999999997, 109.80000000000001, 116.69999999999999, 102.69999999999996, 99.29999999999998, 101.5, 108.19999999999999]
0.4: [112.6, 126.40000000000002, 113.60000000000001, 120.4, 117.39999999999999, 119.2, 108.60000000000002, 103.40000000000002, 106.00000000000001, 113.60000000000002]
0.5: [117.0, 137.5, 118.5, 131.5, 125.0, 126.0, 114.5, 107.5, 110.5, 119.0]
1: [139, 185, 167, 168, 155, 152, 144, 128, 151, 146]
1.5: [161.0, 228.0, 152.0, 202.0, 186.5, 180.0, 197.5, 148.5, 184.5, 168.5]
2: [163, 271, 171, 237, 218, 208, 236, 169, 217, 218]
3: [196, 357, 209, 309, 281, 252, 254, 210, 282, 281]
