0: [33, 32, 33, 34, 32, 33, 34, 33, 26, 34, 36, 39, 39, 36, 37, 37, 39, 35, 35, 37, 34, 31, 30, 33, 32, 33, 35, 32, 36, 38, 40, 43, 43, 41, 46, 37, 43, 34, 41, 40, 45, 44, 47, 45, 47, 44, 47, 42, 46, 46, 46, 39, 42, 37, 46, 45, 43, 43, 44, 43]
0.1: [36.0, 35.80000000000001, 34.00000000000001, 36.699999999999996, 34.400000000000006, 35.60000000000001, 38.50000000000001, 36.9, 29.599999999999998, 36.70000000000001, 39.40000000000001, 43.3, 43.099999999999994, 39.1, 42.3, 39.400000000000006, 42.000000000000014, 38.4, 39.300000000000004, 40.4, 37.00000000000001, 35.3, 34.2, 37.400000000000006, 37.50000000000001, 37.7, 38.0, 37.70000000000001, 40.30000000000001, 41.49999999999999, 45.20000000000001, 46.5, 46.29999999999999, 49.099999999999994, 49.60000000000001, 44.0, 48.20000000000002, 39.49999999999999, 47.699999999999996, 47.7, 50.3, 51.10000000000001, 52.1, 48.40000000000001, 50.0, 49.400000000000006, 52.1, 48.4, 50.0, 48.90000000000001, 50.20000000000001, 46.10000000000001, 47.00000000000001, 42.800000000000004, 49.40000000000001, 49.500000000000014, 46.70000000000001, 47.900000000000006, 47.3, 46.900000000000006]
0.2: [37.99999999999999, 37.60000000000001, 39.400000000000006, 39.400000000000006, 36.8, 38.199999999999996, 42.6, 40.599999999999994, 31.799999999999994, 39.400000000000006, 42.79999999999999, 47.60000000000001, 47.599999999999994, 42.20000000000001, 46.6, 42.2, 45.000000000000014, 41.8, 41.6, 43.80000000000002, 39.80000000000001, 38.6, 41.00000000000001, 42.400000000000006, 41.599999999999994, 41.4, 40.80000000000001, 42.00000000000001, 45.60000000000001, 42.40000000000001, 48.8, 50.2, 51.000000000000014, 53.199999999999996, 53.20000000000002, 44.4, 52.4, 42.400000000000006, 52.4, 51.400000000000006, 55.400000000000006, 56.2, 55.6, 52.79999999999999, 56.0, 58.2, 57.20000000000001, 51.80000000000001, 53.2, 51.800000000000004, 54.39999999999999, 53.2, 51.59999999999999, 48.6, 52.80000000000001, 54.0, 51.600000000000016, 51.80000000000001, 50.599999999999994, 51.20000000000002]
0.3: [40.29999999999999, 39.39999999999999, 42.79999999999998, 43.300000000000004, 39.2, 40.800000000000004, 46.39999999999999, 42.699999999999996, 38.89999999999999, 42.099999999999994, 47.00000000000001, 51.699999999999996, 49.900000000000006, 45.29999999999999, 50.9, 45.3, 47.999999999999986, 44.99999999999999, 43.4, 47.19999999999998, 45.699999999999996, 41.9, 44.599999999999994, 46.099999999999994, 44.900000000000006, 45.1, 43.19999999999999, 46.79999999999999, 50.10000000000001, 44.59999999999999, 52.7, 54.599999999999994, 54.999999999999986, 59.099999999999994, 56.79999999999998, 47.6, 57.1, 45.89999999999999, 57.099999999999994, 52.29999999999999, 60.599999999999994, 59.89999999999999, 58.9, 55.199999999999996, 60.0, 63.8, 62.29999999999999, 55.69999999999999, 55.8, 54.699999999999996, 58.60000000000001, 56.199999999999996, 56.3, 53.9, 56.19999999999999, 58.0, 52.099999999999994, 55.69999999999999, 53.900000000000006, 58.699999999999996]
0.4: [42.0, 41.19999999999999, 45.39999999999999, 46.400000000000006, 41.599999999999994, 39.99999999999999, 50.2, 47.199999999999996, 41.199999999999996, 44.79999999999999, 49.59999999999999, 58.2, 52.2, 48.4, 55.2, 47.39999999999999, 49.39999999999999, 46.39999999999999, 48.4, 49.59999999999999, 48.4, 45.2, 47.8, 49.79999999999999, 49.59999999999999, 48.8, 45.599999999999994, 51.4, 49.00000000000001, 46.80000000000001, 56.599999999999994, 57.8, 59.0, 61.400000000000006, 60.39999999999999, 54.2, 61.79999999999998, 48.8, 61.800000000000004, 54.39999999999999, 65.79999999999998, 66.39999999999999, 62.2, 58.59999999999999, 61.199999999999996, 65.79999999999998, 62.0, 59.60000000000001, 61.39999999999999, 57.59999999999999, 61.59999999999999, 61.599999999999994, 59.4, 59.2, 59.59999999999999, 62.0, 57.199999999999996, 59.599999999999994, 57.2, 59.400000000000006]
0.5: [44.0, 46.0, 48.0, 49.5, 44.0, 41.5, 54.0, 50.5, 43.5, 47.5, 52.0, 63.5, 54.5, 51.5, 59.5, 50.0, 52.0, 51.0, 54.0, 52.0, 51.5, 48.5, 51.0, 53.5, 52.5, 51.5, 48.0, 56.0, 51.5, 57.5, 60.5, 61.0, 63.0, 65.5, 64.0, 58.0, 63.0, 52.5, 62.0, 56.5, 69.5, 70.5, 65.5, 62.0, 64.0, 70.0, 65.5, 63.5, 65.0, 68.0, 64.5, 57.5, 62.5, 64.5, 62.0, 66.0, 57.5, 63.5, 60.5, 62.5]
1: [52, 55, 60, 63, 56, 49, 68, 64, 55, 61, 64, 81, 65, 67, 74, 68, 65, 66, 54, 64, 65, 65, 60, 72, 67, 65, 58, 76, 64, 74, 81, 76, 80, 82, 82, 74, 79, 65, 77, 77, 82, 91, 82, 79, 78, 91, 83, 83, 83, 82, 79, 71, 78, 91, 80, 77, 72, 83, 77, 75]
1.5: [69.0, 62.5, 64.0, 74.5, 68.0, 53.5, 82.0, 79.0, 66.5, 74.5, 76.0, 91.5, 75.0, 79.5, 89.5, 82.5, 78.0, 81.0, 62.0, 65.5, 76.5, 81.5, 73.5, 90.5, 81.0, 78.5, 66.5, 94.0, 76.5, 90.5, 99.5, 91.0, 93.0, 99.0, 99.5, 109.0, 94.5, 79.0, 92.0, 93.5, 108.0, 111.5, 98.5, 92.5, 110.5, 112.0, 99.5, 102.5, 101.0, 99.0, 105.5, 84.5, 93.5, 117.5, 96.0, 92.0, 85.0, 89.0, 93.5, 89.0]
2: [78, 71, 73, 88, 80, 60, 96, 94, 80, 88, 88, 106, 85, 92, 91, 95, 91, 96, 70, 72, 88, 98, 87, 109, 95, 92, 69, 111, 89, 107, 118, 106, 106, 116, 117, 131, 110, 93, 107, 93, 128, 132, 115, 106, 130, 133, 136, 121, 119, 115, 125, 98, 109, 108, 112, 107, 98, 103, 110, 103]
3: [96, 88, 91, 115, 104, 72, 124, 124, 104, 113, 112, 135, 105, 105, 113, 120, 117, 126, 86, 85, 111, 100, 114, 146, 123, 119, 83, 145, 135, 140, 139, 136, 132, 150, 151, 175, 158, 121, 137, 116, 166, 172, 148, 133, 169, 175, 164, 155, 155, 147, 164, 125, 140, 140, 144, 137, 122, 131, 143, 161]
