0: [49, 46, 45, 53, 45, 48, 45, 49, 45, 47]
0.1: [51.400000000000006, 52.30000000000001, 52.5, 57.300000000000004, 49.400000000000006, 54.00000000000001, 53.300000000000004, 54.20000000000001, 51.2, 54.20000000000002]
0.2: [54.40000000000001, 57.2, 58.00000000000002, 60.20000000000002, 53.8, 60.0, 58.00000000000001, 59.4, 53.400000000000006, 61.4]
0.3: [57.59999999999999, 63.30000000000001, 63.49999999999998, 67.6, 58.2, 65.0, 61.8, 63.29999999999999, 59.6, 68.6]
0.4: [60.8, 68.39999999999999, 70.00000000000001, 71.80000000000001, 62.599999999999994, 70.0, 66.0, 66.4, 62.8, 75.8]
0.5: [64.0, 73.5, 75.5, 76.0, 67.0, 71.5, 70.0, 69.5, 66.0, 83.0]
1: [80, 99, 107, 97, 81, 84, 90, 81, 82, 119]
1.5: [102.0, 122.0, 137.0, 117.0, 96.5, 99.0, 110.0, 94.5, 98.0, 148.5]
2: [120, 145, 167, 137, 124, 114, 130, 108, 114, 181]
3: [156, 191, 227, 176, 158, 144, 170, 135, 146, 246]
