0: [50, 56, 55, 50, 58, 55, 48, 52, 54, 51, 60, 58, 57, 56, 60, 61, 58, 59, 58, 58]
0.1: [55.400000000000006, 63.5, 62.400000000000006, 58.9, 64.5, 61.099999999999994, 54.40000000000001, 59.1, 64.49999999999999, 57.9, 66.89999999999998, 67.19999999999999, 66.1, 64.19999999999999, 65.69999999999999, 70.99999999999994, 66.60000000000002, 68.80000000000001, 69.00000000000001, 66.10000000000001]
0.2: [60.39999999999999, 70.19999999999999, 66.80000000000001, 66.39999999999999, 69.99999999999999, 67.80000000000001, 58.79999999999999, 64.19999999999999, 70.8, 63.6, 70.6, 74.00000000000001, 74.20000000000002, 73.2, 71.4, 79.20000000000002, 75.2, 75.00000000000001, 75.60000000000001, 73.00000000000001]
0.3: [64.10000000000001, 77.89999999999998, 72.5, 72.10000000000001, 75.50000000000001, 74.59999999999998, 66.89999999999999, 66.6, 76.99999999999999, 67.7, 75.39999999999999, 78.8, 82.19999999999997, 76.69999999999997, 77.1, 84.79999999999998, 82.29999999999998, 80.99999999999996, 84.80000000000001, 79.49999999999996]
0.4: [67.79999999999998, 86.39999999999999, 68.6, 77.79999999999998, 81.0, 78.2, 71.2, 70.79999999999998, 83.00000000000001, 71.60000000000002, 86.40000000000002, 85.0, 90.39999999999999, 85.00000000000001, 82.80000000000001, 90.40000000000003, 89.39999999999999, 86.79999999999998, 91.4, 85.99999999999997]
0.5: [71.5, 88.5, 71.5, 82.0, 84.0, 82.0, 75.5, 75.0, 88.5, 75.5, 88.5, 90.5, 98.5, 91.5, 88.5, 96.0, 96.5, 102.0, 98.0, 92.5]
1: [90, 117, 86, 109, 106, 100, 97, 102, 104, 95, 116, 129, 133, 124, 117, 124, 139, 142, 131, 121]
1.5: [108.5, 144.5, 105.0, 135.0, 127.5, 120.0, 118.5, 120.5, 124.5, 114.5, 143.5, 133.0, 168.0, 156.5, 145.5, 152.0, 179.0, 160.0, 164.0, 150.5]
2: [127, 166, 118, 161, 148, 140, 140, 139, 145, 134, 171, 194, 203, 189, 174, 180, 195, 212, 197, 180]
3: [164, 216, 144, 213, 190, 180, 183, 176, 186, 168, 226, 257, 235, 254, 233, 236, 260, 284, 263, 239]
