0: [57.71363687515259, 50.92361116409302, 55.37647604942322, 51.86152195930481, 56.97664403915405, 55.44163107872009, 56.30430483818054, 56.66077899932861, 50.522438049316406, 56.589792013168335]
0.1: [50.412205934524536, 51.762611865997314, 52.303755044937134, 52.73036003112793, 55.06984496116638, 51.50954794883728, 54.25428819656372, 52.03130006790161, 49.33796405792236, 47.27263307571411]
0.2: [48.949759006500244, 51.096538066864014, 52.455676317214966, 50.14481711387634, 54.90412211418152, 49.61838984489441, 51.97790217399597, 50.36633491516113, 52.04029417037964, 47.533024072647095]
0.3: [47.94993019104004, 53.96577286720276, 51.27850317955017, 49.94441604614258, 52.063082695007324, 50.51587891578674, 51.59350299835205, 50.371086835861206, 48.409481048583984, 46.38236594200134]
0.4: [48.91458606719971, 53.42076230049133, 51.321430921554565, 49.43441295623779, 49.9780478477478, 49.75975513458252, 51.78255581855774, 49.93883681297302, 50.311328172683716, 46.0272102355957]
0.5: [54.06965923309326, 51.43408799171448, 51.46231126785278, 49.12376594543457, 49.93853306770325, 49.20676589012146, 50.47147083282471, 49.83358573913574, 49.92196702957153, 46.287688970565796]
1: [49.3216118812561, 47.793659925460815, 49.149768352508545, 47.88433218002319, 50.88897395133972, 47.89976525306702, 47.25281476974487, 52.914555311203, 54.6005859375, 49.0104660987854]
1.5: [47.3388512134552, 50.318865060806274, 45.89062690734863, 45.364723205566406, 48.79274892807007, 50.034395933151245, 47.57785487174988, 45.678776264190674, 44.69337701797485, 45.793208837509155]
2: [48.88875389099121, 47.427648067474365, 45.44418716430664, 46.55173206329346, 49.545130014419556, 47.59445285797119, 45.65755009651184, 46.263416051864624, 45.37651491165161, 43.28856801986694]
3: [54.91482090950012, 49.531412839889526, 44.14908695220947, 43.26562714576721, 52.516899824142456, 41.9533109664917, 47.877166986465454, 48.837663888931274, 42.97921872138977, 50.199931144714355]
