0: [48.0, 54.0, 52.0, 50.0, 57.0, 52.0, 47.0, 48.0, 52.0, 50.0, 59.0, 56.0, 54.0, 55.0, 58.0, 60.0, 55.0, 56.0, 57.0, 54.0]
0.1: [51.6, 59.1, 57.99999999999999, 53.6, 61.50000000000001, 57.400000000000006, 51.60000000000001, 53.6, 57.90000000000001, 54.1, 64.80000000000001, 62.50000000000002, 62.10000000000001, 62.29999999999998, 63.89999999999999, 66.49999999999997, 61.60000000000001, 64.10000000000002, 65.10000000000001, 61.90000000000001]
0.2: [54.2, 62.8, 61.00000000000002, 58.2, 66.20000000000002, 61.600000000000016, 53.400000000000006, 59.20000000000001, 64.2, 56.80000000000001, 69.00000000000001, 66.00000000000001, 67.00000000000001, 68.99999999999999, 69.4, 69.60000000000002, 68.40000000000002, 71.00000000000003, 69.80000000000001, 67.6]
0.3: [57.7, 68.29999999999998, 63.69999999999999, 60.6, 68.7, 65.59999999999998, 56.599999999999994, 61.099999999999994, 67.59999999999998, 59.99999999999999, 70.6, 71.09999999999997, 71.69999999999999, 72.7, 74.39999999999999, 72.89999999999998, 71.9, 72.29999999999998, 74.09999999999998, 70.19999999999999]
0.4: [57.99999999999999, 72.60000000000002, 62.8, 63.599999999999994, 72.60000000000001, 67.59999999999998, 57.2, 62.39999999999999, 69.39999999999999, 59.2, 76.60000000000002, 73.4, 74.60000000000002, 75.20000000000002, 76.40000000000002, 76.80000000000001, 76.99999999999999, 80.80000000000001, 77.80000000000003, 75.80000000000001]
0.5: [60.5, 76.5, 65.5, 64.5, 73.0, 69.5, 60.5, 64.5, 72.0, 62.0, 74.0, 74.5, 77.5, 82.5, 80.0, 78.5, 75.5, 81.5, 83.5, 77.5]
1: [68.0, 85.0, 70.0, 73.00000000000001, 80.0, 77.0, 66.0, 68.0, 82.0, 66.0, 83.0, 85.0, 88.0, 95.0, 89.0, 87.0, 86.0, 94.0, 88.0, 90.0]
1.5: [72.5, 89.0, 73.0, 77.5, 86.0, 82.0, 69.0, 69.5, 89.0, 70.0, 91.0, 91.5, 91.5, 106.5, 91.0, 93.0, 92.0, 100.0, 91.5, 98.0]
2: [75.0, 94.0, 73.0, 80.0, 87.0, 84.0, 71.0, 71.0, 91.0, 73.0, 96.0, 96.0, 96.00000000000001, 115.0, 93.0, 97.0, 95.0, 106.0, 96.0, 103.0]
3: [77.0, 97.00000000000001, 74.0, 84.99999999999999, 89.0, 86.0, 73.0, 74.0, 92.0, 76.00000000000003, 101.0, 103.99999999999999, 100.0, 122.0, 97.0, 100.0, 97.0, 111.0, 97.0, 106.0]
