0: [152.0, 146.0, 140.0, 138.0, 147.0, 137.0, 144.0, 150.0, 137.0, 150.0]
0.1: [172.59999999999997, 166.29999999999993, 166.39999999999992, 159.69999999999996, 165.1, 159.79999999999998, 167.29999999999993, 162.29999999999993, 161.39999999999998, 172.19999999999996]
0.2: [186.40000000000003, 176.79999999999993, 173.99999999999994, 178.59999999999997, 184.79999999999998, 167.99999999999997, 170.59999999999994, 172.59999999999997, 170.79999999999995, 178.6]
0.3: [194.20000000000002, 182.7, 177.3, 187.7, 185.60000000000002, 173.50000000000009, 180.60000000000005, 181.20000000000002, 173.70000000000002, 183.8]
0.4: [199.0, 185.60000000000005, 172.60000000000002, 186.80000000000007, 194.00000000000003, 178.2, 184.20000000000007, 177.80000000000007, 173.00000000000006, 195.2]
0.5: [207.0, 189.0, 175.5, 197.0, 192.5, 172.0, 189.5, 188.0, 182.5, 209.0]
1: [214.0, 201.0, 179.0, 205.0, 207.0, 187.0, 205.0, 187.0, 203.0, 228.0]
1.5: [223.5, 204.0, 180.5, 212.0, 212.0, 192.0, 215.0, 204.0, 202.0, 249.5]
2: [227.0, 209.0, 179.0, 221.0, 217.0, 197.0, 226.0, 207.0, 212.0, 251.0]
3: [239.0, 213.0, 183.0, 227.0, 223.0, 198.0, 234.0, 209.0, 228.0, 257.0]
