0: [47, 47, 36, 36, 44, 44, 41, 41, 42, 42, 42, 42, 44, 44, 44, 44, 41, 41, 42, 42]
0.1: [51.79999999999999, 40.400000000000006, 50.4, 46.00000000000001, 48.3, 48.400000000000006, 47.400000000000006, 49.199999999999996, 49.199999999999996, 46.60000000000001]
0.2: [56.599999999999994, 44.800000000000004, 56.0, 52.0, 54.2, 52.6, 50.0, 53.400000000000006, 55.20000000000001, 50.20000000000001]
3: [114, 114, 154, 154, 104, 104, 129, 129, 149, 149, 107, 107, 87, 87, 114, 114, 130, 130, 151, 151]
0.4: [62.199999999999996, 50.999999999999986, 62.99999999999999, 58.79999999999999, 61.79999999999999, 61.4, 57.4, 59.599999999999994, 61.199999999999996, 57.39999999999999]
0.5: [65.5, 61.5, 65.5, 61.5, 64.0, 65.5, 60.0, 63.0, 60.0, 61.0]
0.6: [68.8, 65.2, 68.00000000000001, 64.2, 67.4, 73.8, 62.599999999999994, 66.4, 69.8, 64.6]
0.7: [71.89999999999999, 68.89999999999999, 70.50000000000001, 66.9, 70.8, 78.6, 65.2, 69.8, 68.50000000000001, 68.20000000000002]
0.8: [71.80000000000001, 72.60000000000001, 72.99999999999999, 69.6, 74.2, 83.4, 67.8, 73.2, 71.99999999999999, 71.79999999999998]
0.9: [73.39999999999999, 76.3, 71.59999999999998, 72.3, 77.60000000000001, 88.0, 70.4, 78.30000000000001, 75.4, 75.4]
1: [75, 80, 78, 75, 81, 92, 73, 76, 78, 79]
1.1: [76.60000000000001, 83.7, 80.5, 77.7, 84.39999999999999, 96.0, 77.09999999999998, 78.1, 82.8, 82.6]
1.2: [78.2, 87.39999999999999, 75.8, 80.4, 87.8, 100.00000000000001, 76.00000000000001, 80.20000000000002, 83.20000000000002, 86.20000000000002]
1.3: [79.8, 91.10000000000001, 83.7, 83.1, 91.2, 91.5, 81.3, 82.29999999999998, 85.79999999999998, 89.79999999999998]
1.4: [81.39999999999999, 94.79999999999998, 75.8, 85.8, 94.60000000000001, 94.99999999999999, 83.4, 84.39999999999999, 88.39999999999999, 93.40000000000002]
1.5: [83.0, 98.5, 87.5, 88.5, 98.0, 98.5, 75.5, 86.5, 91.0, 97.0]
1.6: [84.60000000000001, 102.2, 93.0, 91.2, 101.39999999999999, 102.00000000000001, 71.60000000000001, 88.60000000000001, 93.60000000000001, 100.59999999999998]
1.7: [86.2, 105.89999999999999, 82.80000000000001, 93.9, 104.8, 87.0, 72.7, 90.70000000000002, 96.20000000000002, 104.20000000000002]
1.8: [87.8, 109.6, 104.79999999999998, 96.6, 108.2, 88.99999999999999, 73.8, 92.79999999999998, 98.79999999999998, 107.79999999999998]
1.9: [89.39999999999999, 113.3, 88.6, 99.3, 111.60000000000001, 91.0, 74.89999999999999, 94.89999999999999, 101.39999999999999, 111.40000000000002]
2: [91, 117, 90, 102, 115, 93, 76, 91, 104, 115]
2.1: [96.9, 120.7, 91.4, 104.7, 118.39999999999999, 90.8, 77.10000000000001, 96.0, 106.60000000000001, 118.59999999999998]
2.2: [98.80000000000001, 124.4, 114.6, 107.4, 121.80000000000001, 92.6, 78.2, 98.00000000000001, 109.20000000000002, 122.20000000000002]
2.3: [100.69999999999999, 128.1, 94.19999999999999, 110.1, 125.19999999999999, 94.4, 79.3, 99.99999999999999, 111.79999999999998, 125.79999999999998]
2.4: [102.6, 131.8, 95.6, 112.8, 128.60000000000002, 96.2, 80.39999999999999, 102.0, 114.39999999999999, 129.4]
2.5: [104.5, 135.5, 97.0, 115.5, 132.0, 98.0, 81.5, 104.0, 117.0, 133.0]
2.6: [106.4, 139.20000000000002, 129.60000000000002, 118.2, 135.39999999999998, 99.8, 82.60000000000001, 106.0, 119.60000000000001, 136.59999999999997]
2.7: [108.30000000000001, 142.90000000000003, 99.80000000000001, 120.9, 138.8, 101.6, 83.70000000000002, 108.00000000000001, 122.20000000000002, 140.2]
2.8: [110.19999999999999, 146.59999999999997, 101.19999999999999, 123.6, 142.2, 103.4, 84.79999999999998, 109.99999999999999, 124.79999999999998, 143.8]
2.9: [112.1, 150.29999999999998, 102.6, 126.3, 145.6, 105.2, 85.89999999999999, 112.0, 127.39999999999999, 147.40000000000003]
