0: [49, 47, 47, 53, 46, 47, 46, 49, 45, 47]
0.1: [53.199999999999996, 51.500000000000014, 51.800000000000004, 57.300000000000004, 55.40000000000001, 54.300000000000004, 54.800000000000004, 55.900000000000006, 50.89999999999999, 56.40000000000002]
0.2: [59.20000000000001, 57.6, 60.199999999999996, 61.60000000000001, 58.800000000000004, 58.6, 54.6, 61.80000000000001, 56.99999999999999, 62.8]
0.3: [62.3, 62.4, 63.800000000000004, 62.29999999999999, 60.4, 61.19999999999999, 58.8, 62.300000000000004, 60.10000000000001, 72.8]
0.4: [65.4, 67.19999999999999, 67.4, 64.39999999999999, 59.999999999999986, 64.6, 63.199999999999996, 64.39999999999999, 63.6, 68.39999999999999]
0.5: [68.5, 71.0, 71.0, 66.5, 62.0, 70.5, 73.5, 66.5, 66.0, 73.5]
1: [84, 87, 81, 77, 72, 86, 82, 77, 78, 106]
1.5: [101.0, 103.0, 97.0, 105.0, 95.0, 101.5, 85.0, 82.0, 95.0, 125.5]
2: [72, 119, 113, 120, 109, 117, 95, 104, 108, 147]
3: [78, 151, 145, 150, 137, 148, 115, 129, 134, 196]
