0: [0.012964248657226562, 0.011327981948852539, 0.011852025985717773, 0.01469111442565918, 0.015334129333496094, 0.013092279434204102, 0.013435840606689453, 0.014909982681274414, 0.016710758209228516, 0.017924070358276367, 0.023949861526489258, 0.022133827209472656, 0.02067422866821289, 0.023751258850097656, 0.02055191993713379, 0.0266110897064209, 0.029024124145507812, 0.025372028350830078, 0.018976211547851562, 0.019906997680664062, 0.03365302085876465, 0.030128955841064453, 0.02832818031311035, 0.024550199508666992, 0.03201484680175781, 0.02960205078125, 0.0326991081237793, 0.03028106689453125, 0.037648916244506836, 0.040257930755615234, 0.04337310791015625, 0.05106711387634277, 0.04970693588256836, 0.05530905723571777, 0.03958606719970703, 0.04817986488342285, 0.03728294372558594, 0.05149483680725098, 0.0366060733795166, 0.042279958724975586, 0.05905270576477051, 0.05850386619567871, 0.06575489044189453, 0.054341793060302734, 0.06176900863647461, 0.06458806991577148, 0.04935407638549805, 0.06276082992553711, 0.057646989822387695, 0.05147099494934082, 0.08987092971801758, 0.07201290130615234, 0.07288002967834473, 0.06649613380432129, 0.07863020896911621, 0.09789490699768066, 0.07736992835998535, 0.08313512802124023, 0.0824270248413086, 0.08425498008728027]
0.1: [0.013078927993774414, 0.011595010757446289, 0.010948896408081055, 0.011042594909667969, 0.013926982879638672, 0.014139890670776367, 0.011495113372802734, 0.013977289199829102, 0.015591859817504883, 0.013276815414428711, 0.01829385757446289, 0.019529104232788086, 0.022107839584350586, 0.023083209991455078, 0.020175933837890625, 0.02116107940673828, 0.018375158309936523, 0.020048141479492188, 0.020714998245239258, 0.01903057098388672, 0.03253817558288574, 0.02999401092529297, 0.029400110244750977, 0.026218175888061523, 0.029247045516967773, 0.026770830154418945, 0.029098033905029297, 0.03010416030883789, 0.03042316436767578, 0.031063079833984375, 0.04021501541137695, 0.04010319709777832, 0.042001962661743164, 0.03806304931640625, 0.04276323318481445, 0.046003103256225586, 0.03809976577758789, 0.04605889320373535, 0.03344106674194336, 0.03762102127075195, 0.04773116111755371, 0.062073707580566406, 0.051354169845581055, 0.047348976135253906, 0.048091888427734375, 0.05185413360595703, 0.05929374694824219, 0.06289196014404297, 0.05770993232727051, 0.04753303527832031, 0.07395696640014648, 0.06908369064331055, 0.0673677921295166, 0.06859111785888672, 0.061199188232421875, 0.08077812194824219, 0.07087421417236328, 0.07180094718933105, 0.06708717346191406, 0.07210421562194824]
0.2: [0.01326608657836914, 0.011448860168457031, 0.01081705093383789, 0.010994911193847656, 0.014066934585571289, 0.015108823776245117, 0.01283407211303711, 0.014190196990966797, 0.014649152755737305, 0.012705087661743164, 0.018298864364624023, 0.021626949310302734, 0.02199697494506836, 0.021224021911621094, 0.020197153091430664, 0.02236795425415039, 0.018505096435546875, 0.020849943161010742, 0.020298004150390625, 0.02217888832092285, 0.029474973678588867, 0.029467105865478516, 0.02948784828186035, 0.028886079788208008, 0.029438257217407227, 0.028024911880493164, 0.02850794792175293, 0.029825687408447266, 0.026005029678344727, 0.02677297592163086, 0.03486895561218262, 0.0368199348449707, 0.0424959659576416, 0.03924894332885742, 0.04141068458557129, 0.04366779327392578, 0.03679800033569336, 0.05040311813354492, 0.032753944396972656, 0.04114198684692383, 0.048623085021972656, 0.04538893699645996, 0.055464982986450195, 0.0446169376373291, 0.05372214317321777, 0.05326104164123535, 0.05893087387084961, 0.06490659713745117, 0.0551609992980957, 0.05069994926452637, 0.06815481185913086, 0.06859087944030762, 0.06047797203063965, 0.07165408134460449, 0.061012983322143555, 0.0722658634185791, 0.0714111328125, 0.06842494010925293, 0.06532502174377441, 0.07516217231750488]
0.3: [0.01170206069946289, 0.011441946029663086, 0.010740995407104492, 0.01285409927368164, 0.014136075973510742, 0.015657901763916016, 0.013360738754272461, 0.015991926193237305, 0.014751911163330078, 0.012300968170166016, 0.020227670669555664, 0.02412104606628418, 0.021853923797607422, 0.02121281623840332, 0.018384933471679688, 0.022600173950195312, 0.019482851028442383, 0.0216219425201416, 0.021798133850097656, 0.02148580551147461, 0.028244972229003906, 0.02874922752380371, 0.029421091079711914, 0.03089308738708496, 0.02927422523498535, 0.027843236923217773, 0.028900861740112305, 0.030302047729492188, 0.03429913520812988, 0.0257718563079834, 0.03392529487609863, 0.031614065170288086, 0.046386003494262695, 0.03914618492126465, 0.0431821346282959, 0.042250871658325195, 0.036070823669433594, 0.040711164474487305, 0.03210592269897461, 0.04062223434448242, 0.05077219009399414, 0.052561283111572266, 0.055011749267578125, 0.048830270767211914, 0.05224204063415527, 0.04864096641540527, 0.06286883354187012, 0.06426215171813965, 0.054141998291015625, 0.045809030532836914, 0.06621408462524414, 0.07187104225158691, 0.0587007999420166, 0.07191300392150879, 0.05955386161804199, 0.07120895385742188, 0.06492424011230469, 0.08060097694396973, 0.07570791244506836, 0.07243490219116211]
0.4: [0.013219118118286133, 0.011436700820922852, 0.011313199996948242, 0.014606714248657227, 0.014353275299072266, 0.011887073516845703, 0.012823104858398438, 0.014801979064941406, 0.013676166534423828, 0.013773679733276367, 0.02164006233215332, 0.024648189544677734, 0.022476911544799805, 0.02231597900390625, 0.018520116806030273, 0.025003910064697266, 0.02057170867919922, 0.02346181869506836, 0.022883176803588867, 0.021311044692993164, 0.03212428092956543, 0.03040909767150879, 0.030067920684814453, 0.029319047927856445, 0.030689716339111328, 0.02996683120727539, 0.030309200286865234, 0.03296709060668945, 0.029381275177001953, 0.024560928344726562, 0.03383612632751465, 0.036028146743774414, 0.04127097129821777, 0.038719892501831055, 0.03993391990661621, 0.04071402549743652, 0.03626108169555664, 0.04971718788146973, 0.035684823989868164, 0.041088104248046875, 0.04826188087463379, 0.04832267761230469, 0.05509805679321289, 0.0465850830078125, 0.052095890045166016, 0.05904841423034668, 0.04623579978942871, 0.06902408599853516, 0.04765009880065918, 0.045770883560180664, 0.07140612602233887, 0.07560181617736816, 0.057856082916259766, 0.07316708564758301, 0.06798315048217773, 0.07638335227966309, 0.06442689895629883, 0.06889009475708008, 0.06483817100524902, 0.08089923858642578]
0.5: [0.013098001480102539, 0.012362003326416016, 0.011027097702026367, 0.013087987899780273, 0.014297246932983398, 0.013192892074584961, 0.013097047805786133, 0.015001058578491211, 0.01376485824584961, 0.012617826461791992, 0.020016193389892578, 0.022968053817749023, 0.0221402645111084, 0.02150416374206543, 0.018271207809448242, 0.019841909408569336, 0.020051956176757812, 0.021287202835083008, 0.023823022842407227, 0.02145981788635254, 0.03346991539001465, 0.030427932739257812, 0.030104875564575195, 0.02872610092163086, 0.029254913330078125, 0.02981090545654297, 0.028870105743408203, 0.03261208534240723, 0.02975010871887207, 0.02365899085998535, 0.03454184532165527, 0.032179832458496094, 0.048924922943115234, 0.042369842529296875, 0.039771080017089844, 0.0389552116394043, 0.040051937103271484, 0.04120779037475586, 0.04128217697143555, 0.04224681854248047, 0.04894900321960449, 0.04764199256896973, 0.05560874938964844, 0.05323028564453125, 0.056036949157714844, 0.053701162338256836, 0.04853701591491699, 0.0717930793762207, 0.05087590217590332, 0.046334266662597656, 0.08106017112731934, 0.07706499099731445, 0.057394981384277344, 0.07284379005432129, 0.06865620613098145, 0.07618904113769531, 0.07441306114196777, 0.0722959041595459, 0.06792497634887695, 0.0719296932220459]
1: [0.012935161590576172, 0.012930154800415039, 0.011268138885498047, 0.014840841293334961, 0.013945817947387695, 0.012758016586303711, 0.01350092887878418, 0.015549898147583008, 0.013692855834960938, 0.012639045715332031, 0.019108057022094727, 0.022220134735107422, 0.021851301193237305, 0.01934504508972168, 0.02526116371154785, 0.019975900650024414, 0.020057201385498047, 0.021791934967041016, 0.022688865661621094, 0.020858049392700195, 0.027160167694091797, 0.030169248580932617, 0.03168296813964844, 0.029764890670776367, 0.03074479103088379, 0.030266284942626953, 0.03181600570678711, 0.03068089485168457, 0.028605937957763672, 0.023272037506103516, 0.03961181640625, 0.03655719757080078, 0.043563127517700195, 0.033309221267700195, 0.04811882972717285, 0.04251289367675781, 0.03687405586242676, 0.046269893646240234, 0.03928685188293457, 0.042291879653930664, 0.04691600799560547, 0.04831194877624512, 0.05885195732116699, 0.04246687889099121, 0.052771806716918945, 0.054605960845947266, 0.06234407424926758, 0.06281280517578125, 0.04824090003967285, 0.04674577713012695, 0.0806422233581543, 0.07663822174072266, 0.05780625343322754, 0.06421494483947754, 0.06566500663757324, 0.07903218269348145, 0.07410025596618652, 0.07655215263366699, 0.06493782997131348, 0.09073996543884277]
1.5: [0.013256072998046875, 0.01204991340637207, 0.010875225067138672, 0.014150142669677734, 0.0146331787109375, 0.01207280158996582, 0.012411117553710938, 0.015345335006713867, 0.012459754943847656, 0.012412309646606445, 0.019771099090576172, 0.021541118621826172, 0.02192378044128418, 0.019415855407714844, 0.02298903465270996, 0.020264387130737305, 0.019973039627075195, 0.02205801010131836, 0.02244400978088379, 0.021509170532226562, 0.029194116592407227, 0.029667139053344727, 0.03088092803955078, 0.029153108596801758, 0.03077220916748047, 0.03257107734680176, 0.02897191047668457, 0.027266263961791992, 0.02857208251953125, 0.02319192886352539, 0.041117191314697266, 0.03439521789550781, 0.04195523262023926, 0.03345084190368652, 0.04400801658630371, 0.0439150333404541, 0.03757905960083008, 0.04693603515625, 0.04241299629211426, 0.042315006256103516, 0.046859025955200195, 0.04656410217285156, 0.06315279006958008, 0.046076059341430664, 0.05839085578918457, 0.049829959869384766, 0.061315059661865234, 0.06959700584411621, 0.04812502861022949, 0.04981827735900879, 0.06605863571166992, 0.0869290828704834, 0.06386804580688477, 0.06337690353393555, 0.06445002555847168, 0.07068490982055664, 0.06439805030822754, 0.0735328197479248, 0.06661510467529297, 0.07885384559631348]
2: [0.013256072998046875, 0.011779069900512695, 0.010819196701049805, 0.01279902458190918, 0.015290260314941406, 0.012126922607421875, 0.013094902038574219, 0.01568007469177246, 0.012248039245605469, 0.012745141983032227, 0.02007293701171875, 0.02103567123413086, 0.021919965744018555, 0.018948793411254883, 0.020267963409423828, 0.020402193069458008, 0.01872420310974121, 0.021651268005371094, 0.022661209106445312, 0.02177906036376953, 0.028654098510742188, 0.032379865646362305, 0.029931068420410156, 0.029294252395629883, 0.030462980270385742, 0.029915809631347656, 0.03591299057006836, 0.030813217163085938, 0.03394365310668945, 0.026095867156982422, 0.041503190994262695, 0.0335850715637207, 0.04452085494995117, 0.033442020416259766, 0.04400181770324707, 0.03933215141296387, 0.038127899169921875, 0.04640984535217285, 0.045617103576660156, 0.03857707977294922, 0.051428794860839844, 0.05118417739868164, 0.05503416061401367, 0.04265189170837402, 0.05339312553405762, 0.05431032180786133, 0.06489419937133789, 0.06806612014770508, 0.053952932357788086, 0.049916744232177734, 0.07305002212524414, 0.08621716499328613, 0.06573271751403809, 0.0770719051361084, 0.06211209297180176, 0.06934499740600586, 0.06622004508972168, 0.08163309097290039, 0.06592512130737305, 0.07724905014038086]
3: [0.013482093811035156, 0.011773824691772461, 0.010813236236572266, 0.012581825256347656, 0.014210939407348633, 0.012050867080688477, 0.014528989791870117, 0.015707731246948242, 0.012369155883789062, 0.011515140533447266, 0.021198272705078125, 0.02099609375, 0.02392411231994629, 0.0233762264251709, 0.021406888961791992, 0.020334243774414062, 0.0198519229888916, 0.02188897132873535, 0.02208995819091797, 0.020711898803710938, 0.026279211044311523, 0.028115034103393555, 0.031601905822753906, 0.028816938400268555, 0.027904987335205078, 0.029581069946289062, 0.03196525573730469, 0.03011608123779297, 0.03016209602355957, 0.023934125900268555, 0.03868508338928223, 0.040411949157714844, 0.04379892349243164, 0.0373377799987793, 0.05036520957946777, 0.04033708572387695, 0.036859750747680664, 0.04930400848388672, 0.04114723205566406, 0.04030895233154297, 0.050729990005493164, 0.05264711380004883, 0.05191397666931152, 0.04242587089538574, 0.054940223693847656, 0.05247807502746582, 0.06393909454345703, 0.06291913986206055, 0.0490422248840332, 0.04926109313964844, 0.06723475456237793, 0.08672499656677246, 0.05629706382751465, 0.08420991897583008, 0.07346296310424805, 0.07315206527709961, 0.07206606864929199, 0.08138799667358398, 0.07191228866577148, 0.07517099380493164]
