0: [3.347886085510254, 108.71002793312073, 23.60221290588379, 19.661189079284668, 2.5379478931427, 2.0842909812927246, 10.165920972824097, 180.00258493423462, 91.65867280960083, 180.00176811218262]
0.1: [59.138147830963135, 180.001149892807, 180.0018880367279, 180.00179409980774, 180.00434613227844, 65.42416405677795, 180.00175380706787, 180.00250101089478, 57.44105005264282, 180.00306701660156]
0.2: [180.0054111480713, 180.0028178691864, 180.00679087638855, 180.00100207328796, 180.00325202941895, 56.723538875579834, 180.0032320022583, 180.00421595573425, 180.0060110092163, 180.00351309776306]
0.3: [180.00742888450623, 180.00161719322205, 180.00363302230835, 180.0037670135498, 180.00979113578796, 180.0047309398651, 180.00355195999146, 180.00980186462402, 180.0069658756256, 180.00197505950928]
0.4: [180.0153660774231, 180.0040421485901, 180.00477695465088, 180.00506281852722, 180.0037019252777, 180.0032079219818, 180.00894904136658, 180.00482296943665, 180.00352215766907, 180.0076401233673]
0.5: [180.01473093032837, 180.00233697891235, 180.00807809829712, 180.00996708869934, 180.00363111495972, 157.9460210800171, 180.00658893585205, 180.0027449131012, 180.01769185066223, 180.00158619880676]
1: [28.906096935272217, 180.00304794311523, 180.00221705436707, 180.0026798248291, 180.00376391410828, 180.0027210712433, 180.00445413589478, 93.30840516090393, 180.01371693611145, 180.00405406951904]
1.5: [19.55466389656067, 180.0042850971222, 180.0050859451294, 180.00239086151123, 180.00128602981567, 180.00793719291687, 180.00340390205383, 57.272611141204834, 180.00996804237366, 180.0045449733734]
2: [11.506136894226074, 180.00265789031982, 180.00495100021362, 180.04077196121216, 180.0017910003662, 180.01984906196594, 180.00465202331543, 24.79667901992798, 180.01101112365723, 180.01536798477173]
3: [5.9101948738098145, 180.00824189186096, 180.01584601402283, 135.35040497779846, 180.0099639892578, 148.70825505256653, 180.0083258152008, 66.37775897979736, 96.90171504020691, 180.01168704032898]
